year,code,temp_change,CO2,cardio_deaths
1996,LBN,0.000200496,15916031.0,7.473562198
1997,LBN,0.000209755,18235586.0,4.271655126
1998,LBN,0.000219224,18982838.0,15.87655862
1999,LBN,0.000228985,19569126.0,8.932876977
2000,LBN,0.000238159,18274954.0,16.56276152
2001,LBN,0.000247989,19522224.0,11.21204623
2002,LBN,0.000257954,19478910.0,14.55939519
2003,LBN,0.000269024,21652968.0,6.290181157
2004,LBN,0.000279826,20808028.0,4.588133268
2005,LBN,0.000290431,20186834.0,4.22575369
2006,LBN,0.000300303,18478846.0,5.981214428
2007,LBN,0.000309755,17494054.0,10.33088686
2008,LBN,0.000321116,21554460.0,9.321175449
2009,LBN,0.000333964,24664976.0,8.026757044
2010,LBN,0.000346908,24665102.0,23.40165331
2011,LBN,0.000359802,24503548.0,7.996820148
2012,LBN,0.000373746,26544056.0,16.83607957
2013,LBN,0.00038814,27164308.0,7.000427631
2014,LBN,0.00040381,29618314.0,9.880293602
2015,LBN,0.000420277,31144422.0,25.0674874
2016,LBN,0.000437181,32143762.0,15.9159508
2017,LBN,0.000455511,35163850.0,22.02387762
2018,LBN,0.000472045,31309356.0,16.57242976
2019,LBN,0.00048856,30682476.0,17.76895797
2020,LBN,0.000503721,27473778.0,31.76733631
2021,LBN,0.000519945,29933290.0,23.48996181
1990,LSO,0.000123643,4165336.5,0.004800887
1991,LSO,0.000125615,4421474.5,0.007429629
1992,LSO,0.00012778,4381282.5,0.079110315
1993,LSO,0.000129916,4352123.0,0.087641901
1994,LSO,0.000131872,4216474.0,0.057162913
1995,LSO,0.00013372,4244840.0,0.085700222
1996,LSO,0.000135605,4363958.0,0.002249884
1997,LSO,0.000137781,4394983.0,0.026448833
1998,LSO,0.000139658,4256742.0,0.012559497
1999,LSO,0.000142319,4860267.5,0.018194817
2000,LSO,0.000144717,4784035.0,0.001283894
2001,LSO,0.000146971,4608639.5,0.025620059
2002,LSO,0.000148832,4278577.0,0.013522821
2003,LSO,0.000150877,4438730.5,0.101352362
2004,LSO,0.000152982,4686506.0,0.059784245
2005,LSO,0.000155408,5207736.5,0.112478994
2006,LSO,0.000158121,6106813.0,0.028225136
2007,LSO,0.000160765,6520830.0,0.068761883
2008,LSO,0.000163212,6147033.5,0.030046384
2009,LSO,0.000165773,6067404.0,0.062575923
2010,LSO,0.00016836,5950356.5,0.015666791
2011,LSO,0.00017114,6351634.0,0.019757401
2012,LSO,0.000173564,5995890.5,0.10285014
2013,LSO,0.000175642,5376297.0,0.141863493
2014,LSO,0.000177672,5162697.5,0.062872802
2015,LSO,0.000180298,6404832.0,0.991346818
2016,LSO,0.00018335,7299209.5,1.091200925
2017,LSO,0.000186408,7210722.0,0.046054339
2018,LSO,0.000189399,6861934.0,0.627380821
2019,LSO,0.00019146,6704372.5,0.555405789
2020,LSO,0.000193041,6036422.5,0.077557403
2021,LSO,0.000195107,6534045.0,0.010563185
1998,LBR,0.000421064,14480083.0,1.224981379
2020,LBR,0.000646361,18825334.0,2.192757289
1990,LBY,0.002699824,89322130.0,62.61167449
1991,LBY,0.002646485,92505540.0,47.49287443
1992,LBY,0.002606291,80533060.0,38.84409483
1993,LBY,0.002557476,76478290.0,64.66479039
1994,LBY,0.002575061,99948584.0,60.83049058
1995,LBY,0.002604818,108925500.0,87.27008527
1996,LBY,0.00260865,109634050.0,75.88238208
1997,LBY,0.002585884,97348880.0,97.93073914
1998,LBY,0.002560089,93387300.0,91.66129423
1999,LBY,0.002518039,88641040.0,135.8313513
2000,LBY,0.0025,94127900.0,74.15656277
2001,LBY,0.002517644,90638540.0,113.8347554
2002,LBY,0.002532339,89204504.0,133.1451536
2003,LBY,0.002561503,97185970.0,135.9398484
2004,LBY,0.002590698,98124350.0,90.29151897
2005,LBY,0.002630207,105749420.0,128.2240129
2006,LBY,0.002666249,99845320.0,127.4432907
2007,LBY,0.002700163,93551820.0,136.5988721
2008,LBY,0.002724751,96771750.0,148.5980185
2009,LBY,0.002742664,93361270.0,141.369023
2010,LBY,0.002754714,103608504.0,160.8507233
2011,LBY,0.002719691,73717810.0,137.8737596
2012,LBY,0.002735632,92487030.0,168.3390538
2013,LBY,0.002742575,73252800.0,154.8588057
2014,LBY,0.002720859,81850290.0,213.3294984
2015,LBY,0.002684704,73902510.0,165.7392004
2016,LBY,0.002642697,70692420.0,191.4813441
2017,LBY,0.002633552,80084024.0,170.1652634
2018,LBY,0.002639201,84223950.0,208.0515523
2019,LBY,0.002663197,102986630.0,226.8217539
2020,LBY,0.002642833,65462016.0,239.366888
2021,LBY,0.00266667,97401180.0,316.9543955
1994,LTU,0.001616952,37642028.0,1.96211372
2006,LTU,0.001684166,23485552.0,1.551557368
2007,LTU,0.001688944,26018392.0,0.130570754
2010,LTU,0.001702178,27485166.0,5.422688044
2011,LTU,0.001707576,29120630.0,0.458673413
2012,LTU,0.001713264,30426196.0,2.188080577
2013,LTU,0.001720269,28668524.0,1.279507073
2014,LTU,0.001728114,27980468.0,3.32476331
2015,LTU,0.001736321,26980246.0,2.476844934
2016,LTU,0.001744369,26257568.0,2.018267042
2017,LTU,0.00175272,27082950.0,0.390355869
2018,LTU,0.001760372,25787612.0,2.839108567
2019,LTU,0.001768231,25759076.0,2.627979466
2020,LTU,0.001776166,25452832.0,1.131026126
2021,LTU,0.001784494,25605994.0,5.703012445
1990,LUX,0.000234379,12679269.0,0.843674208
1991,LUX,0.000240352,13501400.0,0.789351441
1992,LUX,0.000246225,13245305.0,0.816538802
1993,LUX,0.00025219,13562313.0,0.408407587
1994,LUX,0.00025767,12595646.0,1.574588016
1995,LUX,0.000262068,10151476.0,1.27154639
1996,LUX,0.000266488,10213921.0,0.343644946
1997,LUX,0.000270576,9535225.0,0.681752514
1998,LUX,0.000274226,8634051.0,0.695767398
1999,LUX,0.000278145,9211090.0,0.535690651
2000,LUX,0.000282222,9642687.0,0.286787435
2001,LUX,0.000286489,10114967.0,0.598694071
2002,LUX,0.000291099,10934022.0,0.523394163
2003,LUX,0.000295882,11389483.0,2.027813211
2004,LUX,0.000301253,12770708.0,0.523427269
2005,LUX,0.000306703,12998236.0,0.870167668
2006,LUX,0.000312111,12873360.0,1.40044604
2007,LUX,0.000317267,12275574.0,0.275689539
2008,LUX,0.000322359,12119110.0,0.245257174
2009,LUX,0.0003272,11577130.0,0.385601727
2010,LUX,0.000332347,12197354.0,0.495410482
2011,LUX,0.000337374,12069701.0,0.305542713
2012,LUX,0.000342253,11816512.0,0.364987293
2013,LUX,0.000346935,11305276.0,0.592458109
2014,LUX,0.000351375,10768316.0,0.377499939
2015,LUX,0.000355553,10264695.0,1.193734164
2016,LUX,0.000359656,10026164.0,0.57685365
2017,LUX,0.000363864,10196223.0,0.753390384
2018,LUX,0.00036819,10472814.0,1.182522665
2019,LUX,0.000372565,10676562.0,1.15495374
2020,LUX,0.000376195,8949595.0,0.939033581
2021,LUX,0.000380001,9320685.0,0.247483247
1991,MDG,0.003153839,69403520.0,8.090514249
1993,MDG,0.003232467,81593260.0,0.01685584
1994,MDG,0.003273252,85819060.0,0.177843537
1995,MDG,0.003313942,86434030.0,3.067279289
1996,MDG,0.003361987,101546730.0,6.351209488
1997,MDG,0.003415491,117397190.0,4.994680728
1998,MDG,0.003478461,140000580.0,15.68794293
1999,MDG,0.003538598,136744160.0,5.849001896
2000,MDG,0.003592509,123529304.0,6.890388063
2001,MDG,0.003635488,101361304.0,7.844826347
2002,MDG,0.00367057,89028216.0,6.69442279
2003,MDG,0.003705663,84405290.0,10.17832981
2004,MDG,0.003738889,79965656.0,18.32095736
2005,MDG,0.003775759,79863580.0,7.836782787
2006,MDG,0.003811375,78628690.0,23.18286405
2007,MDG,0.003849307,81248570.0,12.0703422
2008,MDG,0.003886671,78946296.0,10.47413925
2009,MDG,0.003922833,76125784.0,21.44178658
2010,MDG,0.003956398,73128490.0,25.71405029
2011,MDG,0.00398672,66950244.0,21.44676409
2012,MDG,0.004015747,62692030.0,15.49620329
2013,MDG,0.00404089,59254970.0,29.00310946
2014,MDG,0.004067595,56690916.0,19.02830476
2015,MDG,0.004093436,56405250.0,23.89103778
2016,MDG,0.004120541,57289310.0,35.44685394
2017,MDG,0.004147065,57737464.0,29.68638314
2018,MDG,0.004170889,55539356.0,25.39128587
2019,MDG,0.004197195,56314810.0,54.17330551
2020,MDG,0.004224241,55650356.0,53.96666643
2021,MDG,0.004251913,54299930.0,61.85550295
1990,MWI,0.000575042,18859708.0,9.160823606
1992,MWI,0.000593645,14254040.0,23.39960643
1993,MWI,0.000601331,12684420.0,5.862804258
1994,MWI,0.000610841,17286244.0,22.71145512
1995,MWI,0.000621326,19674902.0,24.68430532
1996,MWI,0.000631923,20121384.0,23.11560023
1997,MWI,0.000644482,24778470.0,6.999047345
1998,MWI,0.000658052,26647848.0,8.987832257
1999,MWI,0.000671632,26756448.0,8.136048622
2001,MWI,0.000698056,24767930.0,20.32858974
2002,MWI,0.000711546,26258658.0,6.502271954
2003,MWI,0.000725112,25994072.0,11.59762639
2004,MWI,0.000740226,29544196.0,2.63736676
2005,MWI,0.000754697,28155878.0,19.67963043
2006,MWI,0.000767134,23670154.0,13.72926934
2007,MWI,0.000783472,32473706.0,7.407068715
2008,MWI,0.000800861,33400524.0,15.39012127
2009,MWI,0.000817763,32265172.0,9.725289471
2010,MWI,0.000833492,30100230.0,29.53566754
2011,MWI,0.000848449,27753218.0,24.84504803
2012,MWI,0.00086278,25437694.0,19.08178427
2013,MWI,0.000877259,24886204.0,26.06269123
2014,MWI,0.000891878,24016518.0,25.29874813
2015,MWI,0.000906567,23228582.0,48.52722165
2016,MWI,0.000921292,22569588.0,53.65488943
2017,MWI,0.000936748,23419806.0,25.57929147
2018,MWI,0.000953279,24823798.0,22.36240387
2019,MWI,0.000971269,26287546.0,52.02706279
2020,MWI,0.000989437,26396220.0,57.76241865
2021,MWI,0.001007875,26056238.0,84.72971727
1990,MDV,1.98e-06,230338.81,1.033343552
1991,MDV,2.12e-06,214002.84,1.226307723
1992,MDV,2.3e-06,292820.66,0.81975647
1993,MDV,2.47e-06,261930.34,0.538070771
1994,MDV,2.63e-06,266346.7,0.703564949
1995,MDV,2.83e-06,321896.94,0.874454817
1996,MDV,3.04e-06,365121.88,0.64459432
1997,MDV,3.28e-06,407445.34,1.081524372
1998,MDV,3.5e-06,381449.56,2.761445023
1999,MDV,3.78e-06,504502.97,0.555285799
2000,MDV,4.08e-06,545472.5,0.854757983
2001,MDV,4.39e-06,557019.75,1.017415513
2002,MDV,4.76e-06,697179.6,1.181005441
2003,MDV,5.1e-06,611884.06,1.490474678
2004,MDV,5.53e-06,783542.25,0.889770137
2005,MDV,5.92e-06,719049.56,1.481770335
2006,MDV,6.39e-06,872314.44,1.149532233
2007,MDV,6.89e-06,917491.9,1.452888863
2008,MDV,7.42e-06,986217.6,0.845485027
2009,MDV,7.98e-06,1033246.8,1.494422001
2010,MDV,8.57e-06,1094328.8,2.051057672
2011,MDV,9.2e-06,1155920.4,1.243234605
2012,MDV,9.9e-06,1296935.5,1.666485402
2013,MDV,1.06e-05,1285156.0,1.711834592
2014,MDV,1.14e-05,1528776.6,1.739947057
2015,MDV,1.22e-05,1483968.9,2.40238657
2016,MDV,1.31e-05,1648872.8,3.251623615
2017,MDV,1.4e-05,1733200.1,2.092119737
2018,MDV,1.51e-05,1968901.2,1.472468571
2019,MDV,1.62e-05,2196157.0,3.227819499
2020,MDV,1.72e-05,1892706.5,3.391095817
2021,MDV,1.82e-05,1971453.2,2.408368075
1992,MLI,0.00059313,48356630.0,320.2839452
1997,MLI,0.000721984,43100184.0,322.6065944
1990,MLT,1.81e-05,2559974.5,2.001144623
1991,MLT,1.92e-05,2409947.8,1.558391295
1992,MLT,2.04e-05,2445689.0,1.646165571
1993,MLT,2.19e-05,3046573.8,1.533159234
1994,MLT,2.32e-05,2801167.2,2.716391724
1995,MLT,2.44e-05,2589999.0,1.958283291
1996,MLT,2.57e-05,2654287.8,1.214610437
1997,MLT,2.69e-05,2674237.0,1.242605898
1998,MLT,2.82e-05,2634806.5,1.434070708
1999,MLT,2.95e-05,2688651.8,2.482671251
2000,MLT,3.07e-05,2609496.5,1.844796153
2001,MLT,3.22e-05,2930835.2,1.555106524
2002,MLT,3.36e-05,2947767.8,1.35779093
2003,MLT,3.51e-05,3139565.2,5.396247983
2004,MLT,3.65e-05,3005955.8,1.70554756
2005,MLT,3.78e-05,2830772.8,1.391315889
2006,MLT,3.92e-05,2859874.5,2.445278054
2007,MLT,4.06e-05,2930523.0,2.236131249
2008,MLT,4.2e-05,2942519.5,2.600713391
2009,MLT,4.34e-05,2827460.2,2.609201809
2010,MLT,4.48e-05,2903650.5,1.694517336
2011,MLT,4.62e-05,2882462.8,2.162068416
2012,MLT,4.75e-05,2936721.8,4.096850033
2013,MLT,4.86e-05,2559367.0,2.346787036
2014,MLT,4.97e-05,2540870.0,1.659661162
2015,MLT,5.05e-05,1846913.0,3.603514134
2016,MLT,5.11e-05,1530446.9,1.046794837
2017,MLT,5.18e-05,1700999.8,2.668113841
2018,MLT,5.26e-05,1722069.0,1.966590309
2019,MLT,5.34e-05,1826365.6,2.875024558
2020,MLT,5.41e-05,1773973.4,2.677115603
2021,MLT,5.49e-05,1784965.6,5.03158833
1990,MRT,0.000104169,9637506.0,276.423656
1991,MRT,0.000108589,9794628.0,226.150977
1992,MRT,0.000113419,9742460.0,222.4227261
1993,MRT,0.000118826,10246810.0,257.0537464
1994,MRT,0.000124945,10059682.0,208.7968397
1995,MRT,0.000130711,9581388.0,250.2154005
1996,MRT,0.000136894,9890110.0,246.7035188
1997,MRT,0.000143349,9975171.0,250.9064935
1998,MRT,0.000150333,10310910.0,291.8853589
1999,MRT,0.000158082,10898985.0,222.697157
2000,MRT,0.000166207,11051566.0,235.6545686
2001,MRT,0.000174013,10914771.0,260.4999462
2002,MRT,0.000181765,10980816.0,276.2700768
2003,MRT,0.000190536,11242861.0,260.8634744
2004,MRT,0.000199567,11327690.0,277.4941645
2005,MRT,0.000208564,11629618.0,282.3789016
2006,MRT,0.000218417,12398226.0,295.9856883
2007,MRT,0.000227774,12572266.0,261.5550382
2008,MRT,0.00023586,12132750.0,265.2507957
2009,MRT,0.000244818,13527108.0,295.7795993
2010,MRT,0.000253446,13084282.0,338.025784
2012,MRT,0.00027125,13563364.0,297.6201924
2013,MRT,0.000280518,13503142.0,343.8404466
1990,MUS,3.47e-05,2246086.0,0.257073223
1991,MUS,3.58e-05,2294636.8,0.972353137
1992,MUS,3.69e-05,2512062.5,0.650183701
1993,MUS,3.81e-05,2559577.0,0.285338263
1994,MUS,3.92e-05,2420471.8,0.63385435
1995,MUS,4.05e-05,2690880.0,0.726111093
1996,MUS,4.18e-05,2807643.5,0.699172295
1997,MUS,4.31e-05,2832649.2,0.368621599
1998,MUS,4.44e-05,3011321.2,3.026655732
1999,MUS,4.59e-05,3283139.8,0.27468533
2000,MUS,4.77e-05,3746548.2,0.428627282
2001,MUS,4.94e-05,3756437.8,0.545975532
2002,MUS,5.11e-05,3739226.8,1.200762723
2003,MUS,5.28e-05,3923388.0,3.545952688
2004,MUS,5.48e-05,4289211.0,3.07780052
2005,MUS,5.66e-05,4212116.0,2.382289134
2006,MUS,5.86e-05,4514125.0,0.48102262
2007,MUS,6.06e-05,4545359.0,0.871137409
2008,MUS,6.26e-05,4612243.5,0.266027288
2009,MUS,6.46e-05,4611604.0,1.850900227
2010,MUS,6.67e-05,4768741.0,1.534766347
2011,MUS,6.88e-05,4778532.5,0.528677906
2012,MUS,7.08e-05,4848621.0,0.64505765
2013,MUS,7.33e-05,5581464.0,1.275294476
2014,MUS,7.56e-05,5342936.0,1.389361346
2015,MUS,7.78e-05,5260078.5,1.611472305
2016,MUS,8.01e-05,5339227.5,3.389653198
2017,MUS,8.24e-05,5495583.0,1.134787019
2018,MUS,8.47e-05,5401611.5,1.120612499
2019,MUS,8.7e-05,5417424.5,4.111898074
2020,MUS,8.9e-05,4711042.5,0.971689819
2021,MUS,9.11e-05,5016258.0,1.47369919
1992,FSM,2.21e-06,58234.848,0.012359629
1994,FSM,2.29e-06,84611.24,0.209103013
1995,FSM,2.43e-06,167748.97,0.590717495
1996,FSM,2.58e-06,174755.64,0.517988979
1997,FSM,2.73e-06,188695.28,0.157797413
1998,FSM,2.89e-06,198196.05,0.653906301
1999,FSM,3.04e-06,189948.02,0.249944378
2000,FSM,3.19e-06,180570.98,0.351718382
2001,FSM,3.33e-06,167577.48,0.386953719
2002,FSM,3.46e-06,154430.55,0.13822404
2003,FSM,3.61e-06,166923.67,0.306434996
2004,FSM,3.74e-06,149384.05,0.465322711
2005,FSM,3.86e-06,124340.1,0.416129396
2006,FSM,3.98e-06,120856.53,0.289943672
2007,FSM,4.11e-06,139732.66,0.567829873
2008,FSM,4.23e-06,115967.125,0.181964947
2009,FSM,4.37e-06,153810.97,0.393461862
2010,FSM,4.49e-06,108693.49,0.447956144
2011,FSM,4.62e-06,120001.72,0.374584683
2012,FSM,4.75e-06,119216.42,0.348088325
2013,FSM,4.88e-06,130040.2,0.692154088
2014,FSM,5.02e-06,130457.484,0.728312081
2015,FSM,5.08e-06,138256.48,0.36858034
2016,FSM,5.14e-06,139101.42,1.354290677
2017,FSM,5.2e-06,138147.47,1.432781553
2018,FSM,5.27e-06,139050.55,0.906159619
2019,FSM,5.33e-06,143879.27,0.845914418
2020,FSM,5.4e-06,145462.38,1.228307284
2021,FSM,5.48e-06,153882.17,1.035159482
1990,MDA,0.000906597,44204316.0,50.96634136
1991,MDA,0.000923123,36348480.0,49.9741173
1992,MDA,0.000934489,27249744.0,86.35839079
1993,MDA,0.000942473,21458848.0,52.25401915
1994,MDA,0.000949401,18339660.0,120.0465771
1995,MDA,0.000955364,17007918.0,95.16133978
1996,MDA,0.000961111,17010564.0,98.92307963
1997,MDA,0.000963943,11865996.0,56.06644073
1998,MDA,0.000965448,10297773.0,90.19442961
1999,MDA,0.000965775,8283830.0,120.8958205
2000,MDA,0.000965193,6902712.0,111.6446435
2001,MDA,0.000964587,7430499.0,110.2837297
2002,MDA,0.000964111,7521588.5,115.0249914
2003,MDA,0.000963676,7618488.5,106.2918341
2004,MDA,0.000962909,7617585.0,62.38219128
2005,MDA,0.000961914,7807725.5,92.17927023
2006,MDA,0.000960851,7798895.0,89.72820322
2007,MDA,0.000959598,7726787.5,193.7640411
2008,MDA,0.000958018,7626551.0,98.05475796
2009,MDA,0.000955989,7020683.5,109.0950655
2010,MDA,0.000954311,7496072.5,157.516892
2011,MDA,0.000953069,7699178.5,99.84259652
2012,MDA,0.000952275,6459155.0,213.9464553
2013,MDA,0.000952401,6778568.0,87.5728452
2014,MDA,0.000951972,6826255.5,109.292986
2015,MDA,0.000951636,6553631.0,168.4134688
2016,MDA,0.000951586,6711606.0,115.2772413
2017,MDA,0.000952284,6654693.0,102.0700148
2018,MDA,0.000953568,6732200.0,101.2827349
2019,MDA,0.000954723,6425079.0,107.4545498
2020,MDA,0.00095587,5932942.5,114.7682499
2021,MDA,0.000957324,6283812.0,78.72495521
1999,MNG,0.002278252,53695748.0,0.898273054
2002,MNG,0.002328803,30898112.0,0.022507314
2010,MNG,0.002476894,42318644.0,0.187754874
2016,MNG,0.002775915,66798520.0,0.780400722
2017,MNG,0.002846935,79798184.0,0.919680052
2018,MNG,0.002926009,94978840.0,0.124720862
2019,MNG,0.003009164,98401180.0,0.259379106
2020,MNG,0.003080373,83735120.0,0.193599195
2021,MNG,0.003147894,81063570.0,0.205665097
1990,MNE,0.000146484,3410673.2,0.676362648
1991,MNE,0.000147063,1969457.4,0.928243453
1992,MNE,0.000147444,1952699.5,1.565202513
1993,MNE,0.000147582,1645348.1,1.581667099
1994,MNE,0.000147631,1789462.0,2.774463123
1995,MNE,0.000147705,1820804.9,1.024425838
1996,MNE,0.000147923,2096279.9,1.002663032
1997,MNE,0.000148189,2228239.5,0.695169191
1998,MNE,0.000148401,2045716.6,4.066879716
1999,MNE,0.000148181,1374561.8,2.097243396
2000,MNE,0.000148081,1738886.0,2.706779807
2001,MNE,0.000147923,1768660.0,2.714427129
2002,MNE,0.000147719,1876858.1,1.837235525
2003,MNE,0.000147625,2245321.5,5.159544297
2004,MNE,0.000147584,2530005.8,2.09012182
2005,MNE,0.000147064,1632736.1,1.837385329
2006,MNE,0.000146704,1894402.2,2.670210686
2007,MNE,0.000146461,2025845.5,4.97633895
2008,MNE,0.000146466,2549124.0,3.571045172
2009,MNE,0.00014597,1394748.8,3.10779242
2010,MNE,0.000145892,2146243.2,3.576178696
2011,MNE,0.000145944,2235556.2,4.820062457
2012,MNE,0.000145981,1708454.0,8.656454305
2013,MNE,0.000146087,1651382.1,4.849762984
2014,MNE,0.000146114,1426270.6,1.503373184
2015,MNE,0.000146205,1551410.2,9.584449246
2016,MNE,0.000146165,1254125.8,4.359548383
2017,MNE,0.000146294,1482837.5,8.51318074
2018,MNE,0.000146539,1777724.2,4.485794772
2019,MNE,0.000147005,1910751.8,6.819059456
2020,MNE,0.000147529,1906743.2,5.215053259
2021,MNE,0.000148043,1849099.0,8.884826641
1990,MAR,0.001433288,67196250.0,304.5376422
1991,MAR,0.001468741,73041080.0,315.2727576
1992,MAR,0.001503242,69843310.0,236.5293238
1993,MAR,0.001535883,68759840.0,257.4230569
1995,MAR,0.001602082,67412730.0,340.3595121
1996,MAR,0.001635086,65073664.0,207.0297532
1997,MAR,0.001668868,65099252.0,150.8653673
1999,MAR,0.001733451,62843636.0,337.8288184
2002,MAR,0.001841701,76138500.0,236.4881853
1990,MOZ,0.001787309,47233250.0,22.09463429
1991,MOZ,0.001812142,48847188.0,9.32007738
1992,MOZ,0.001836329,48611024.0,67.50439962
1993,MOZ,0.001861701,53223216.0,14.38866724
1994,MOZ,0.001891162,58142804.0,36.35663106
1995,MOZ,0.001919599,60872984.0,36.13726131
1996,MOZ,0.001952786,67108410.0,27.51401516
1997,MOZ,0.001984086,69282104.0,15.91806183
1998,MOZ,0.002017653,70525840.0,15.59578536
1999,MOZ,0.002046043,71648340.0,13.29284887
2001,MOZ,0.002116036,81004430.0,27.38586741
2002,MOZ,0.002153749,76978180.0,9.917394748
2003,MOZ,0.00219321,78979060.0,43.03874276
2004,MOZ,0.002240884,87643540.0,25.1809896
2005,MOZ,0.002288416,82125230.0,65.61855668
2006,MOZ,0.002337765,86169100.0,53.49705055
2007,MOZ,0.002384657,89879360.0,34.14749855
2008,MOZ,0.002437314,89638060.0,38.4966963
2009,MOZ,0.002484112,85015570.0,51.53409317
2010,MOZ,0.002525139,81305950.0,89.65299058
2011,MOZ,0.00257105,79618580.0,72.71984857
2012,MOZ,0.002619986,78438760.0,48.91001947
2013,MOZ,0.002670984,78491680.0,59.87990167
2014,MOZ,0.002723964,80789710.0,48.22186853
2015,MOZ,0.002775317,79734030.0,104.7277596
2016,MOZ,0.002826516,81129710.0,172.1547368
2017,MOZ,0.002884151,83308480.0,55.44419916
2018,MOZ,0.002946133,86489090.0,68.02730948
2019,MOZ,0.003002709,83603200.0,131.6290289
2020,MOZ,0.003055185,78312690.0,151.2204503
2021,MOZ,0.003109805,79951930.0,187.7267091
1990,NAM,0.000258267,10087998.0,5.133588516
1991,NAM,0.000263712,12043472.0,2.174061453
1992,NAM,0.000269197,13320889.0,8.096417789
1993,NAM,0.000274779,14934969.0,7.652027654
1994,NAM,0.00028072,15638137.0,8.400027046
1995,NAM,0.000286661,13732544.0,14.30643788
1996,NAM,0.000293023,13838434.0,8.963978768
1997,NAM,0.000297933,13921432.0,9.627338194
1998,NAM,0.000303409,14535586.0,14.45971363
1999,NAM,0.000307094,14462549.0,8.752180962
2000,NAM,0.000313029,15437654.0,9.092954726
2001,NAM,0.000320169,15317856.0,11.95574333
2002,NAM,0.000326017,14317555.0,12.00393135
2003,NAM,0.000332795,14871476.0,15.87244903
2004,NAM,0.000341416,15499377.0,12.56001278
2005,NAM,0.000351231,16516764.0,19.86466375
2006,NAM,0.00036244,17968112.0,4.672028296
2007,NAM,0.00037132,17219588.0,18.91379085
2008,NAM,0.000379829,16272965.0,12.33230599
2009,NAM,0.000391519,19528152.0,10.99977356
2010,NAM,0.00040049,18903110.0,9.955578086
2011,NAM,0.000415467,23827284.0,5.499083071
2012,NAM,0.000432861,25865714.0,11.15890054
2013,NAM,0.000440406,17477478.0,18.14846445
2014,NAM,0.00044753,17883674.0,11.22988559
2015,NAM,0.000454652,17980274.0,36.36891401
2016,NAM,0.000463009,18830972.0,31.35623794
2017,NAM,0.000471687,19156162.0,15.16411431
2018,NAM,0.000478721,18446880.0,34.41659052
2019,NAM,0.000484903,17885274.0,42.47199591
2020,NAM,0.0004944,21138886.0,29.16266653
2021,NAM,0.000505243,21797390.0,14.39378888
1990,NRU,1.32e-06,127775.83,0.055850715
1991,NRU,1.38e-06,127845.97,0.037314015
1992,NRU,1.44e-06,124257.65,0.008184206
1994,NRU,1.55e-06,113419.93,0.028838449
1995,NRU,1.6e-06,109759.016,0.068665007
1996,NRU,1.64e-06,106099.11,0.111111051
1997,NRU,1.69e-06,106127.34,0.051118021
1998,NRU,1.74e-06,102449.86,0.068053999
1999,NRU,1.78e-06,95142.92,0.034761279
2000,NRU,1.82e-06,87720.57,0.058256391
2001,NRU,1.86e-06,84170.555,0.092400428
2002,NRU,1.9e-06,80591.21,0.070975297
2003,NRU,1.93e-06,69648.13,0.118246078
2004,NRU,1.96e-06,69652.81,0.087619685
2005,NRU,1.99e-06,65957.09,0.11426477
2006,NRU,2.02e-06,47629.51,0.07130341
2007,NRU,2.04e-06,47881.082,0.11206187
2008,NRU,2.06e-06,48045.664,0.038885875
2009,NRU,2.08e-06,44452.36,0.09259512
2010,NRU,2.1e-06,48206.12,0.116972863
2011,NRU,2.12e-06,44624.54,0.075257128
2012,NRU,2.15e-06,48379.184,0.063497383
2013,NRU,2.17e-06,52238.363,0.150925384
2014,NRU,2.2e-06,56115.242,0.126993873
2015,NRU,2.23e-06,59845.605,0.117624601
2016,NRU,2.25e-06,56238.453,0.242034452
